record_name,position,picture,type,conditional_changes,field_name,scale,description,notes
TRAILER,019-036,X(18),AN,,global_cust_pos,,Literally “GLOBALCUSTPOS”,
TRAILER,037-046,X(10),AN,,data_of,,Literally “DATAOF”,
TRAILER,047-056,X(10),AN,,date_of_data,,DATE OF DATA = “MM/DD/CCYY”,
TRAILER,057-067,X(11),AN,,to_remote,,Literally “TOREMOTE”,
TRAILER,068-071,X(04),AN,,remote_id,,REMOTE ID = “XXXX”,
TRAILER,072-105,X(34),AN,,ends_here,,Literally“ENDSHERE.TOTALDETAIL RECORDS:                                             ”,
TRAILER,106-115,9(10),N,,number_of_detail_records,,NUMBER OF DETAIL RECORDS,
TRAILER,116-118,X(03),AN,,not_used,,Not Used,
TRAILER,119-127,X(09),AN,,refreshed_updated,,Indicates if the file is REFRESHED/UPDATED – literally “REFRESHED” or “UPDATED”,
TRAILER,128-749,X(622),AN,,not_used,,Not Used,
TRAILER,750-750,X(01),AN,,end_of_the_trailer_record,,Literally “Z”; indicates the end of the trailer record,
